ID,Urbanizacion,Manzana,Lote,Estado,Cuota
75-7-2,75,7,2,Reserva de Propietario,"865,000"
75-1-6,75,1,6,Libre (R),"450,000"
75-3-12,75,3,12,Libre (R),"435,000"
75-4-12,75,4,12,Libre (R),"450,000"
75-5-1,75,5,1,Libre (R),"430,000"
75-5-4,75,5,4,Libre (R),"430,000"
75-9-10,75,9,10,Libre (R),"550,000"
75-9-16,75,9,16,Libre (R),"400,000"
75-10-4,75,10,4,Libre (R),"450,000"
75-1-1,75,1,1,Libre,"465,000"
75-1-2,75,1,2,Libre,"435,000"
75-1-3,75,1,3,Libre,"435,000"
75-1-4,75,1,4,Libre,"435,000"
75-1-12,75,1,12,Libre,"415,000"
75-1-13,75,1,13,Libre,"415,000"
75-1-14,75,1,14,Libre,"415,000"
75-1-15,75,1,15,Libre,"415,000"
75-1-16,75,1,16,Libre,"415,000"
75-1-17,75,1,17,Libre,"415,000"
75-1-18,75,1,18,Libre,"415,000"
75-1-19,75,1,19,Libre,"415,000"
75-1-20,75,1,20,Libre,"435,000"
75-2-3,75,2,3,Libre,"435,000"
75-2-4,75,2,4,Libre,"435,000"
75-2-5,75,2,5,Libre,"435,000"
75-2-6,75,2,6,Libre,"435,000"
75-2-10,75,2,10,Libre,"415,000"
75-2-11,75,2,11,Libre,"415,000"
75-2-12,75,2,12,Libre,"415,000"
75-2-13,75,2,13,Libre,"415,000"
75-2-14,75,2,14,Libre,"415,000"
75-3-1,75,3,1,Libre,"435,000"
75-3-2,75,3,2,Libre,"415,000"
75-3-3,75,3,3,Libre,"415,000"
75-3-4,75,3,4,Libre,"435,000"
75-3-5,75,3,5,Libre,"395,000"
75-3-6,75,3,6,Libre,"395,000"
75-3-7,75,3,7,Libre,"395,000"
75-3-9,75,3,9,Libre,"415,000"
75-3-10,75,3,10,Libre,"415,000"
75-3-11,75,3,11,Libre,"415,000"
75-3-13,75,3,13,Libre,"395,000"
75-3-14,75,3,14,Libre,"395,000"
75-3-15,75,3,15,Libre,"395,000"
75-4-1,75,4,1,Libre,"415,000"
75-4-2,75,4,2,Libre,"385,000"
75-4-13,75,4,13,Libre,"385,000"
75-4-14,75,4,14,Libre,"385,000"
75-4-15,75,4,15,Libre,"385,000"
75-10-17,75,10,17,Libre,"395,000"
75-10-19,75,10,19,Libre,"395,000"
75-11-8,75,11,8,Libre,"395,000"
75-11-9,75,11,9,Libre,"395,000"
75-11-10,75,11,10,Libre,"395,000"
75-11-15,75,11,15,Libre,"365,000"
75-11-17,75,11,17,Libre,"395,000"
75-11-18,75,11,18,Libre,"395,000"
75-11-19,75,11,19,Libre,"395,000"
75-11-20,75,11,20,Libre,"395,000"
75-1-5,75,1,5,Vendido,"435,000"
75-1-7,75,1,7,Vendido,"435,000"
75-1-8,75,1,8,Vendido,"435,000"
75-1-9,75,1,9,Vendido,"450,000"
75-2-1,75,2,1,Vendido,"465,000"
75-2-2,75,2,2,Vendido,"435,000"
75-2-7,75,2,7,Vendido,"465,000"
75-2-8,75,2,8,Vendido,"415,000"
75-2-9,75,2,9,Vendido,"435,000"
75-2-15,75,2,15,Vendido,"445,000"
75-3-8,75,3,8,Vendido,"435,000"
75-4-3,75,4,3,Vendido,"395,000"
75-4-4,75,4,4,Vendido,"415,000"
75-4-5,75,4,5,Vendido,"385,000"
75-4-6,75,4,6,Vendido,"385,000"
75-4-7,75,4,7,Vendido,"385,000"
75-4-8,75,4,8,Vendido,"435,000"
75-4-9,75,4,9,Vendido,"415,000"
75-4-10,75,4,10,Vendido,"415,000"
75-4-11,75,4,11,Vendido,"415,000"
75-5-2,75,5,2,Vendido,"395,000"
75-5-3,75,5,3,Vendido,"395,000"
75-5-5,75,5,5,Vendido,"415,000"
75-5-6,75,5,6,Vendido,"415,000"
75-5-7,75,5,7,Vendido,"415,000"
75-5-8,75,5,8,Vendido,"465,000"
75-5-9,75,5,9,Vendido,"435,000"
75-5-10,75,5,10,Vendido,"435,000"
75-5-11,75,5,11,Vendido,"435,000"
75-5-12,75,5,12,Vendido,"445,000"
75-5-13,75,5,13,Vendido,"385,000"
75-6-1,75,6,1,Vendido,"415,000"
75-6-3,75,6,3,Vendido,"395,000"
75-6-4,75,6,4,Vendido,"450,000"
75-6-5,75,6,5,Vendido,"395,000"
75-6-6,75,6,6,Vendido,"400,000"
75-6-7,75,6,7,Vendido,"395,000"
75-6-8,75,6,8,Vendido,"515,000"
75-6-10,75,6,10,Vendido,"330,000"
75-6-11,75,6,11,Vendido,"465,000"
75-6-13,75,6,13,Vendido,"400,000"
75-6-14,75,6,14,Vendido,"395,000"
75-6-15,75,6,15,Vendido,"395,000"
75-9-1,75,9,1,Vendido,"465,000"
75-9-2,75,9,2,Vendido,"415,000"
75-9-3,75,9,3,Vendido,"415,000"
75-9-4,75,9,4,Vendido,"415,000"
75-9-5,75,9,5,Vendido,"465,000"
75-9-6,75,9,6,Vendido,"515,000"
75-9-7,75,9,7,Vendido,"530,000"
75-9-8,75,9,8,Vendido,"530,000"
75-9-9,75,9,9,Vendido,"515,000"
75-9-11,75,9,11,Vendido,"550,000"
75-9-12,75,9,12,Vendido,"400,000"
75-9-13,75,9,13,Vendido,"395,000"
75-9-14,75,9,14,Vendido,"395,000"
75-9-15,75,9,15,Vendido,"395,000"
75-9-17,75,9,17,Vendido,"395,000"
75-9-18,75,9,18,Vendido,"420,000"
75-9-19,75,9,19,Vendido,"395,000"
75-9-20,75,9,20,Vendido,"395,000"
75-10-1,75,10,1,Vendido,"500,000"
75-10-2,75,10,2,Vendido,"445,000"
75-10-5,75,10,5,Vendido,"465,000"
75-10-6,75,10,6,Vendido,"415,000"
75-10-7,75,10,7,Vendido,"415,000"
75-10-8,75,10,8,Vendido,"450,000"
75-10-9,75,10,9,Vendido,"415,000"
75-10-10,75,10,10,Vendido,"415,000"
75-10-11,75,10,11,Vendido,"365,000"
75-10-12,75,10,12,Vendido,"360,000"
75-10-13,75,10,13,Vendido,"345,000"
75-10-14,75,10,14,Vendido,"345,000"
75-10-15,75,10,15,Vendido,"365,000"
75-10-16,75,10,16,Vendido,"395,000"
75-10-18,75,10,18,Vendido,"395,000"
75-10-20,75,10,20,Vendido,"395,000"
75-11-1,75,11,1,Vendido,"435,000"
75-11-2,75,11,2,Vendido,"415,000"
75-11-3,75,11,3,Vendido,"415,000"
75-11-4,75,11,4,Vendido,"415,000"
75-11-5,75,11,5,Vendido,"435,000"
75-11-6,75,11,6,Vendido,"400,000"
75-11-7,75,11,7,Vendido,"395,000"
75-11-11,75,11,11,Vendido,"365,000"
75-11-12,75,11,12,Vendido,"345,000"
75-11-13,75,11,13,Vendido,"345,000"
75-11-14,75,11,14,Vendido,"345,000"
75-11-16,75,11,16,Vendido,"395,000"
76-7-2,76,7,2,Reserva de Propietario,"800,000"
76-7-3,76,7,3,Reserva de Propietario,"800,000"
76-7-4,76,7,4,Reserva de Propietario,"800,000"
76-11-1,76,11,1,Reserva de Propietario,"800,000"
76-11-2,76,11,2,Reserva de Propietario,"700,000"
76-12-1,76,12,1,Reserva de Propietario,"800,000"
76-12-2,76,12,2,Reserva de Propietario,"700,000"
76-12-6,76,12,6,Reserva de Propietario,"700,000"
76-12-7,76,12,7,Reserva de Propietario,"700,000"
76-16-8,76,16,8,Reserva de Propietario,"800,000"
76-16-9,76,16,9,Reserva de Propietario,"800,000"
76-16-10,76,16,10,Reserva de Propietario,"800,000"
76-16-11,76,16,11,Reserva de Propietario,"900,000"
76-1-1,76,1,1,Libre,"1,100,000"
76-1-2,76,1,2,Libre,"1,000,000"
76-1-3,76,1,3,Libre,"1,000,000"
76-1-4,76,1,4,Libre,"1,000,000"
76-1-5,76,1,5,Libre,"1,000,000"
76-1-6,76,1,6,Libre,"2,500,000"
76-1-7,76,1,7,Libre,"2,200,000"
76-2-2,76,2,2,Libre,"1,000,000"
76-2-3,76,2,3,Libre,"2,400,000"
76-2-4,76,2,4,Libre,"2,300,000"
76-2-7,76,2,7,Libre,"1,000,000"
76-2-8,76,2,8,Libre,"1,000,000"
76-2-9,76,2,9,Libre,"1,000,000"
76-3-2,76,3,2,Libre,"900,000"
76-3-3,76,3,3,Libre,"1,000,000"
76-3-4,76,3,4,Libre,"900,000"
76-4-1,76,4,1,Libre,"1,000,000"
76-4-2,76,4,2,Libre,"900,000"
76-4-3,76,4,3,Libre,"900,000"
76-4-4,76,4,4,Libre,"900,000"
76-4-5,76,4,5,Libre,"900,000"
76-4-7,76,4,7,Libre,"900,000"
76-4-8,76,4,8,Libre,"900,000"
76-4-9,76,4,9,Libre,"900,000"
76-5-1,76,5,1,Libre,"1,000,000"
76-5-2,76,5,2,Libre,"900,000"
76-5-3,76,5,3,Libre,"900,000"
76-5-4,76,5,4,Libre,"1,000,000"
76-5-5,76,5,5,Libre,"900,000"
76-5-6,76,5,6,Libre,"900,000"
76-5-7,76,5,7,Libre,"900,000"
76-6-1,76,6,1,Libre,"900,000"
76-6-2,76,6,2,Libre,"800,000"
76-6-3,76,6,3,Libre,"800,000"
76-6-4,76,6,4,Libre,"900,000"
76-6-5,76,6,5,Libre,"800,000"
76-6-6,76,6,6,Libre,"800,000"
76-6-7,76,6,7,Libre,"800,000"
76-7-5,76,7,5,Libre,"800,000"
76-7-6,76,7,6,Libre,"800,000"
76-7-7,76,7,7,Libre,"800,000"
76-7-8,76,7,8,Libre,"800,000"
76-7-9,76,7,9,Libre,"800,000"
76-7-11,76,7,11,Libre,"900,000"
76-10-1,76,10,1,Libre,"800,000"
76-10-2,76,10,2,Libre,"700,000"
76-10-3,76,10,3,Libre,"700,000"
76-10-4,76,10,4,Libre,"800,000"
76-10-5,76,10,5,Libre,"700,000"
76-10-6,76,10,6,Libre,"700,000"
76-10-7,76,10,7,Libre,"700,000"
76-11-3,76,11,3,Libre,"700,000"
76-11-4,76,11,4,Libre,"700,000"
76-11-5,76,11,5,Libre,"700,000"
76-11-6,76,11,6,Libre,"700,000"
76-11-7,76,11,7,Libre,"700,000"
76-11-8,76,11,8,Libre,"700,000"
76-11-9,76,11,9,Libre,"700,000"
76-11-10,76,11,10,Libre,"700,000"
76-11-11,76,11,11,Libre,"800,000"
76-12-3,76,12,3,Libre,"700,000"
76-12-4,76,12,4,Libre,"800,000"
76-12-5,76,12,5,Libre,"700,000"
76-16-1,76,16,1,Libre,"900,000"
76-16-2,76,16,2,Libre,"800,000"
76-16-3,76,16,3,Libre,"800,000"
76-16-4,76,16,4,Libre,"800,000"
76-16-5,76,16,5,Libre,"800,000"
76-16-6,76,16,6,Libre,"800,000"
76-16-7,76,16,7,Libre,"800,000"
76-17-1,76,17,1,Libre,"900,000"
76-17-2,76,17,2,Libre,"800,000"
76-17-3,76,17,3,Libre,"800,000"
76-17-4,76,17,4,Libre,"900,000"
76-17-5,76,17,5,Libre,"800,000"
76-17-6,76,17,6,Libre,"800,000"
76-17-7,76,17,7,Libre,"800,000"
76-18-1,76,18,1,Libre,"1,000,000"
76-18-2,76,18,2,Libre,"900,000"
76-18-3,76,18,3,Libre,"900,000"
76-18-4,76,18,4,Libre,"1,000,000"
76-18-5,76,18,5,Libre,"900,000"
76-18-6,76,18,6,Libre,"900,000"
76-18-7,76,18,7,Libre,"900,000"
76-19-4,76,19,4,Libre,"900,000"
76-19-5,76,19,5,Libre,"900,000"
76-19-6,76,19,6,Libre,"900,000"
76-19-7,76,19,7,Libre,"900,000"
76-19-8,76,19,8,Libre,"900,000"
76-19-9,76,19,9,Libre,"900,000"
76-19-10,76,19,10,Libre,"900,000"
76-19-11,76,19,11,Libre,"1,000,000"
76-20-1,76,20,1,Libre,"1,100,000"
76-20-2,76,20,2,Libre,"1,000,000"
76-20-3,76,20,3,Libre,"900,000"
76-20-4,76,20,4,Libre,"1,000,000"
76-20-5,76,20,5,Libre,"900,000"
76-20-6,76,20,6,Libre,"900,000"
76-20-7,76,20,7,Libre,"900,000"
76-19-1,76,19,1,Reserva,"1,100,000"
76-19-2,76,19,2,Reserva,"900,000"
76-19-3,76,19,3,Reserva,"900,000"
76-2-1,76,2,1,Vendido,"1,100,000"
76-2-5,76,2,5,Vendido,"2,800,000"
76-2-6,76,2,6,Vendido,"1,000,000"
76-3-1,76,3,1,Vendido,"1,000,000"
76-4-6,76,4,6,Vendido,"900,000"
76-4-10,76,4,10,Vendido,"900,000"
76-4-11,76,4,11,Vendido,"1,000,000"
76-7-10,76,7,10,Vendido,"800,000"
77-9-2,77,9,2,Cancelado,"2,000,000"
77-12-1,77,12,1,Reserva de Propietario,"300,000"
77-12-5,77,12,5,Reserva de Propietario,"300,000"
77-13-2,77,13,2,Reserva de Propietario,"250,000"
77-13-3,77,13,3,Reserva de Propietario,"250,000"
77-2-1,77,2,1,Libre (R),"480,000"
77-4-2,77,4,2,Libre (R),"370,000"
77-7-5,77,7,5,Libre (R),"220,000"
77-10-1,77,10,1,Libre (R),"420,000"
77-12-2,77,12,2,Libre (R),"280,000"
77-1-1,77,1,1,Libre,"570,000"
77-1-2,77,1,2,Libre,"550,000"
77-1-3,77,1,3,Libre,"550,000"
77-1-4,77,1,4,Libre,"550,000"
77-1-5,77,1,5,Libre,"570,000"
77-1-6,77,1,6,Libre,"500,000"
77-1-7,77,1,7,Libre,"500,000"
77-1-8,77,1,8,Libre,"500,000"
77-1-9,77,1,9,Libre,"500,000"
77-2-2,77,2,2,Libre,"450,000"
77-2-3,77,2,3,Libre,"450,000"
77-3-5,77,3,5,Libre,"420,000"
77-3-6,77,3,6,Libre,"390,000"
77-3-7,77,3,7,Libre,"390,000"
77-4-3,77,4,3,Libre,"370,000"
77-4-4,77,4,4,Libre,"370,000"
77-4-6,77,4,6,Libre,"350,000"
77-4-7,77,4,7,Libre,"350,000"
77-4-8,77,4,8,Libre,"350,000"
77-6-3,77,6,3,Libre,"280,000"
77-6-4,77,6,4,Libre,"280,000"
77-6-5,77,6,5,Libre,"300,000"
77-6-6,77,6,6,Libre,"280,000"
77-6-7,77,6,7,Libre,"280,000"
77-6-8,77,6,8,Libre,"280,000"
77-6-9,77,6,9,Libre,"280,000"
77-7-3,77,7,3,Libre,"250,000"
77-7-4,77,7,4,Libre,"250,000"
77-8-2,77,8,2,Libre,"550,000"
77-9-3,77,9,3,Libre,"450,000"
77-9-4,77,9,4,Libre,"450,000"
77-10-4,77,10,4,Libre,"420,000"
77-13-1,77,13,1,Libre,"280,000"
77-13-4,77,13,4,Libre,"220,000"
77-13-5,77,13,5,Libre,"220,000"
77-13-6,77,13,6,Libre,"220,000"
77-13-7,77,13,7,Libre,"220,000"
77-2-4,77,2,4,Vendido,"450,000"
77-2-5,77,2,5,Vendido,"480,000"
77-2-6,77,2,6,Vendido,"420,000"
77-2-7,77,2,7,Vendido,"420,000"
77-2-8,77,2,8,Vendido,"420,000"
77-2-9,77,2,9,Vendido,"420,000"
77-3-1,77,3,1,Vendido,"420,000"
77-3-2,77,3,2,Vendido,"400,000"
77-3-3,77,3,3,Vendido,"400,000"
77-3-4,77,3,4,Vendido,"400,000"
77-3-8,77,3,8,Vendido,"390,000"
77-3-9,77,3,9,Vendido,"390,000"
77-4-1,77,4,1,Vendido,"390,000"
77-4-5,77,4,5,Vendido,"390,000"
77-4-9,77,4,9,Vendido,"350,000"
77-5-1,77,5,1,Vendido,"330,000"
77-5-2,77,5,2,Vendido,"300,000"
77-5-3,77,5,3,Vendido,"300,000"
77-5-4,77,5,4,Vendido,"300,000"
77-5-5,77,5,5,Vendido,"330,000"
77-5-6,77,5,6,Vendido,"290,000"
77-5-7,77,5,7,Vendido,"290,000"
77-5-8,77,5,8,Vendido,"290,000"
77-5-9,77,5,9,Vendido,"290,000"
77-6-1,77,6,1,Vendido,"300,000"
77-6-2,77,6,2,Vendido,"280,000"
77-7-1,77,7,1,Vendido,"280,000"
77-7-2,77,7,2,Vendido,"250,000"
77-7-6,77,7,6,Vendido,"220,000"
77-7-7,77,7,7,Vendido,"220,000"
77-8-1,77,8,1,Vendido,"570,000"
77-8-3,77,8,3,Vendido,"550,000"
77-8-4,77,8,4,Vendido,"550,000"
77-8-5,77,8,5,Vendido,"570,000"
77-9-1,77,9,1,Vendido,"480,000"
77-9-5,77,9,5,Vendido,"480,000"
77-10-2,77,10,2,Vendido,"400,000"
77-10-3,77,10,3,Vendido,"400,000"
77-10-5,77,10,5,Vendido,"420,000"
77-11-1,77,11,1,Vendido,"330,000"
77-11-2,77,11,2,Vendido,"300,000"
77-11-3,77,11,3,Vendido,"300,000"
77-11-4,77,11,4,Vendido,"300,000"
77-11-5,77,11,5,Vendido,"330,000"
77-12-3,77,12,3,Vendido,"280,000"
77-12-4,77,12,4,Vendido,"280,000"
78-2-1,78,2,1,Recuperado Libre,0
78-4-4,78,4,4,Recuperado Libre,0
78-6-5,78,6,5,Libre (R),"450,000"
78-7-15,78,7,15,Libre (R),"300,000"
78-8-14,78,8,14,Libre (R),"200,000"
78-1-7,78,1,7,Libre,"450,000"
78-2-7,78,2,7,Libre,"400,000"
78-2-8,78,2,8,Libre,"350,000"
78-2-9,78,2,9,Libre,"350,000"
78-2-10,78,2,10,Libre,"350,000"
78-2-11,78,2,11,Libre,"350,000"
78-2-12,78,2,12,Libre,"350,000"
78-2-15,78,2,15,Libre,"380,000"
78-2-16,78,2,16,Libre,"350,000"
78-2-17,78,2,17,Libre,"350,000"
78-2-18,78,2,18,Libre,"350,000"
78-2-19,78,2,19,Libre,"350,000"
78-3-7,78,3,7,Libre,"550,000"
78-4-1,78,4,1,Libre,"550,000"
78-4-2,78,4,2,Libre,"500,000"
78-4-3,78,4,3,Libre,"500,000"
78-4-6,78,4,6,Libre,"500,000"
78-4-7,78,4,7,Libre,"500,000"
78-4-8,78,4,8,Libre,"500,000"
78-4-9,78,4,9,Libre,"500,000"
78-4-10,78,4,10,Libre,"500,000"
78-4-12,78,4,12,Libre,"530,000"
78-4-13,78,4,13,Libre,"530,000"
78-4-15,78,4,15,Libre,"500,000"
78-4-16,78,4,16,Libre,"500,000"
78-4-17,78,4,17,Libre,"500,000"
78-4-18,78,4,18,Libre,"500,000"
78-4-19,78,4,19,Libre,"500,000"
78-5-1,78,5,1,Libre,"500,000"
78-5-2,78,5,2,Libre,"450,000"
78-5-3,78,5,3,Libre,"450,000"
78-5-4,78,5,4,Libre,"450,000"
78-5-5,78,5,5,Libre,"550,000"
78-5-11,78,5,11,Libre,"550,000"
78-5-12,78,5,12,Libre,"500,000"
78-5-13,78,5,13,Libre,"500,000"
78-5-14,78,5,14,Libre,"500,000"
78-5-15,78,5,15,Libre,"450,000"
78-5-16,78,5,16,Libre,"450,000"
78-5-17,78,5,17,Libre,"450,000"
78-6-1,78,6,1,Libre,"400,000"
78-6-2,78,6,2,Libre,"380,000"
78-6-3,78,6,3,Libre,"380,000"
78-6-4,78,6,4,Libre,"380,000"
78-6-6,78,6,6,Libre,"400,000"
78-6-9,78,6,9,Libre,"400,000"
78-6-10,78,6,10,Libre,"400,000"
78-6-11,78,6,11,Libre,"450,000"
78-6-12,78,6,12,Libre,"420,000"
78-6-13,78,6,13,Libre,"420,000"
78-6-14,78,6,14,Libre,"430,000"
78-6-15,78,6,15,Libre,"380,000"
78-6-16,78,6,16,Libre,"380,000"
78-6-17,78,6,17,Libre,"380,000"
78-6-18,78,6,18,Libre,"380,000"
78-6-19,78,6,19,Libre,"380,000"
78-7-1,78,7,1,Libre,"350,000"
78-7-2,78,7,2,Libre,"330,000"
78-7-3,78,7,3,Libre,"330,000"
78-7-4,78,7,4,Libre,"330,000"
78-7-6,78,7,6,Libre,"350,000"
78-7-7,78,7,7,Libre,"350,000"
78-7-8,78,7,8,Libre,"350,000"
78-7-12,78,7,12,Libre,"360,000"
78-7-13,78,7,13,Libre,"360,000"
78-7-14,78,7,14,Libre,"360,000"
78-7-17,78,7,17,Libre,"300,000"
78-7-18,78,7,18,Libre,"300,000"
78-7-19,78,7,19,Libre,"300,000"
78-8-1,78,8,1,Libre,"350,000"
78-8-2,78,8,2,Libre,"330,000"
78-8-3,78,8,3,Libre,"330,000"
78-8-4,78,8,4,Libre,"330,000"
78-8-6,78,8,6,Plaza,0
78-9-1,78,9,1,Plaza,0
78-1-1,78,1,1,Vendido,"750,000"
78-1-2,78,1,2,Vendido,"750,000"
78-1-3,78,1,3,Vendido,"600,000"
78-1-4,78,1,4,Vendido,"650,000"
78-1-5,78,1,5,Vendido,"800,000"
78-1-6,78,1,6,Vendido,"450,000"
78-1-8,78,1,8,Vendido,"350,000"
78-1-9,78,1,9,Vendido,"350,000"
78-1-10,78,1,10,Vendido,"380,000"
78-1-11,78,1,11,Vendido,"380,000"
78-1-12,78,1,12,Vendido,"350,000"
78-1-13,78,1,13,Vendido,"350,000"
78-2-2,78,2,2,Vendido,"750,000"
78-2-3,78,2,3,Vendido,"550,000"
78-2-4,78,2,4,Vendido,"500,000"
78-2-5,78,2,5,Vendido,"800,000"
78-2-6,78,2,6,Vendido,"400,000"
78-2-13,78,2,13,Vendido,"350,000"
78-2-14,78,2,14,Vendido,"380,000"
78-2-20,78,2,20,Vendido,"350,000"
78-2-21,78,2,21,Vendido,"1,895,900"
78-3-1,78,3,1,Vendido,"800,000"
78-3-2,78,3,2,Vendido,"700,000"
78-3-3,78,3,3,Vendido,"750,000"
78-3-4,78,3,4,Vendido,"800,000"
78-3-5,78,3,5,Vendido,"850,000"
78-3-6,78,3,6,Vendido,"850,000"
78-3-8,78,3,8,Vendido,"2,870,830"
78-3-9,78,3,9,Vendido,"2,870,830"
78-4-5,78,4,5,Vendido,"600,000"
78-4-11,78,4,11,Vendido,"550,000"
78-4-14,78,4,14,Vendido,"550,000"
78-5-6,78,5,6,Vendido,"450,000"
78-5-7,78,5,7,Vendido,"450,000"
78-5-8,78,5,8,Vendido,"2,437,500"
78-5-9,78,5,9,Vendido,"2,437,500"
78-5-10,78,5,10,Vendido,"2,437,500"
78-5-18,78,5,18,Vendido,"400,000"
78-5-19,78,5,19,Vendido,"400,000"
78-6-7,78,6,7,Vendido,"350,000"
78-6-8,78,6,8,Vendido,"350,000"
78-7-5,78,7,5,Vendido,"2,059,000"
78-7-9,78,7,9,Vendido,"350,000"
78-7-10,78,7,10,Vendido,"350,000"
78-7-11,78,7,11,Vendido,"380,000"
78-7-16,78,7,16,Vendido,"1,759,100"
78-8-5,78,8,5,Vendido,"350,000"
78-8-7,78,8,7,Vendido,"200,000"
78-8-8,78,8,8,Vendido,"200,000"
78-8-9,78,8,9,Vendido,"280,000"
78-8-10,78,8,10,Vendido,"250,000"
78-8-11,78,8,11,Vendido,"250,000"
78-8-12,78,8,12,Vendido,"250,000"
78-8-13,78,8,13,Vendido,"280,000"
78-8-15,78,8,15,Vendido,"200,000"
78-9-2,78,9,2,Vendido,"200,000"
78-9-3,78,9,3,Vendido,"200,000"
78-9-4,78,9,4,Vendido,"200,000"
78-9-5,78,9,5,Vendido,"220,000"
78-9-6,78,9,6,Vendido,"350,000"
78-9-7,78,9,7,Vendido,"280,000"
78-9-8,78,9,8,Vendido,"280,000"
78-9-9,78,9,9,Vendido,"300,000"
78-9-10,78,9,10,Vendido,"220,000"
78-9-11,78,9,11,Vendido,"200,000"
78-9-12,78,9,12,Vendido,"200,000"
78-9-13,78,9,13,Vendido,"200,000"
79-6-2,79,6,2,Reserva de Propietario,"450,000"
79-5-3,79,5,3,Bloqueo Administrativo,"700,000"
79-1-2,79,1,2,Libre,"1,300,000"
79-1-3,79,1,3,Libre,"1,200,000"
79-1-4,79,1,4,Libre,"1,400,000"
79-1-5,79,1,5,Libre,"700,000"
79-2-1,79,2,1,Libre,"1,200,000"
79-2-2,79,2,2,Libre,"1,200,000"
79-2-3,79,2,3,Libre,"1,200,000"
79-2-4,79,2,4,Libre,"1,400,000"
79-2-5,79,2,5,Libre,"700,000"
79-2-8,79,2,8,Libre,"550,000"
79-2-9,79,2,9,Libre,"550,000"
79-6-6,79,6,6,Libre,"550,000"
79-4-6,79,4,6,Plaza,0
79-4-7,79,4,7,Plaza,0
79-1-1,79,1,1,Vendido,"1,300,000"
79-1-6,79,1,6,Vendido,"600,000"
79-1-7,79,1,7,Vendido,"650,000"
79-1-8,79,1,8,Vendido,"480,000"
79-2-6,79,2,6,Vendido,"600,000"
79-2-7,79,2,7,Vendido,"650,000"
79-3-1,79,3,1,Vendido,"650,000"
79-3-2,79,3,2,Vendido,"550,000"
79-3-3,79,3,3,Vendido,"2,979,000"
79-3-4,79,3,4,Vendido,"2,979,000"
79-3-5,79,3,5,Vendido,"600,000"
79-3-6,79,3,6,Vendido,"500,000"
79-3-7,79,3,7,Vendido,"2,980,000"
79-3-8,79,3,8,Vendido,"550,000"
79-3-9,79,3,9,Vendido,"550,000"
79-4-1,79,4,1,Vendido,"650,000"
79-4-2,79,4,2,Vendido,"550,000"
79-4-3,79,4,3,Vendido,"550,000"
79-4-4,79,4,4,Vendido,"550,000"
79-4-5,79,4,5,Vendido,"600,000"
79-5-1,79,5,1,Vendido,"500,000"
79-5-2,79,5,2,Vendido,"450,000"
79-5-4,79,5,4,Vendido,"500,000"
79-5-5,79,5,5,Vendido,"600,000"
79-6-1,79,6,1,Vendido,"500,000"
79-6-3,79,6,3,Vendido,"450,000"
79-6-4,79,6,4,Vendido,"450,000"
79-6-5,79,6,5,Vendido,"550,000"
8-9-6,8,9,6,Cancelado,"450,000"
8-1-1,8,1,1,Ya no se administran,"2,700,000"
8-1-2,8,1,2,Ya no se administran,"2,000,000"
8-1-3,8,1,3,Ya no se administran,"1,000,000"
8-1-4,8,1,4,Ya no se administran,"900,000"
8-1-5,8,1,5,Ya no se administran,"900,000"
8-1-6,8,1,6,Ya no se administran,"900,000"
8-1-7,8,1,7,Ya no se administran,"900,000"
8-1-8,8,1,8,Ya no se administran,"900,000"
8-1-9,8,1,9,Ya no se administran,"900,000"
8-1-10,8,1,10,Ya no se administran,"900,000"
8-1-11,8,1,11,Ya no se administran,"900,000"
8-2-1,8,2,1,Ya no se administran,"700,000"
8-2-2,8,2,2,Ya no se administran,"700,000"
8-2-3,8,2,3,Ya no se administran,"700,000"
8-2-4,8,2,4,Ya no se administran,"700,000"
8-2-5,8,2,5,Ya no se administran,"650,000"
8-2-6,8,2,6,Ya no se administran,"650,000"
8-2-7,8,2,7,Ya no se administran,"650,000"
8-2-8,8,2,8,Ya no se administran,"650,000"
8-2-9,8,2,9,Ya no se administran,"650,000"
8-2-10,8,2,10,Ya no se administran,"650,000"
8-2-11,8,2,11,Ya no se administran,"700,000"
8-2-12,8,2,12,Ya no se administran,"600,000"
8-2-13,8,2,13,Ya no se administran,"650,000"
8-2-14,8,2,14,Ya no se administran,"600,000"
8-2-15,8,2,15,Ya no se administran,"600,000"
8-2-16,8,2,16,Ya no se administran,"600,000"
8-2-17,8,2,17,Ya no se administran,"600,000"
8-2-18,8,2,18,Ya no se administran,"600,000"
8-2-19,8,2,19,Ya no se administran,"600,000"
8-2-20,8,2,20,Ya no se administran,"600,000"
8-3-1,8,3,1,Ya no se administran,"1,000,000"
8-3-2,8,3,2,Ya no se administran,"900,000"
8-3-3,8,3,3,Ya no se administran,"900,000"
8-3-4,8,3,4,Ya no se administran,"900,000"
8-3-5,8,3,5,Ya no se administran,"900,000"
8-3-6,8,3,6,Ya no se administran,"900,000"
8-3-7,8,3,7,Ya no se administran,"900,000"
8-3-8,8,3,8,Ya no se administran,"900,000"
8-3-9,8,3,9,Ya no se administran,"800,000"
8-3-10,8,3,10,Ya no se administran,"800,000"
8-3-11,8,3,11,Ya no se administran,"800,000"
8-3-12,8,3,12,Ya no se administran,"900,000"
8-3-13,8,3,13,Ya no se administran,"800,000"
8-3-14,8,3,14,Ya no se administran,"800,000"
8-3-15,8,3,15,Ya no se administran,"800,000"
8-3-16,8,3,16,Ya no se administran,"800,000"
